330,404,25,0,1,1800
330,404,25,1,1,2030
330,405,25,1,1,1800
330,405,25,2,5,2000
330,405,25,0,1,2030
330,406,25,0,1,1430
330,406,25,1,1,1800
330,406,25,1,1,2000
330,411,26,0,1,1800
330,411,26,1,1,2030
330,412,26,1,1,1800
330,412,26,2,5,2000
330,412,26,0,1,2030
330,413,26,0,1,1430
330,413,26,1,1,1800
330,413,26,1,1,2000
330,418,27,0,1,1800
330,418,27,1,1,2030
330,419,27,1,1,1800
330,419,27,2,5,2000
330,419,27,0,1,2030
330,420,27,0,1,1430
330,420,27,1,1,1800
330,420,27,1,1,2000
330,425,28,0,1,1800
330,425,28,1,1,2030
330,426,28,1,1,1800
330,426,28,2,5,2000
330,426,28,0,1,2030
330,427,28,0,1,1430
330,427,28,1,1,1800
330,427,28,1,1,2000
330,432,29,0,1,1800
330,432,29,1,1,2030
330,433,29,1,1,1800
330,433,29,2,5,2000
330,433,29,0,1,2030
330,434,29,0,1,1430
330,434,29,1,1,1800
330,434,29,1,1,2000
330,439,30,0,1,1800
330,439,30,1,1,2030
330,440,30,1,1,1800
330,440,30,2,5,2000
330,440,30,0,1,2030
330,441,30,0,1,1430
330,441,30,1,1,1800
330,441,30,1,1,2000
330,446,31,0,1,1800
330,446,31,1,1,2030
330,447,31,1,1,1800
330,447,31,2,5,2000
330,447,31,0,1,2030
330,448,31,0,1,1430
330,448,31,1,1,1800
330,448,31,1,1,2000
330,453,32,0,1,1800
330,453,32,1,1,2030
330,454,32,1,1,1800
330,454,32,2,5,2000
330,454,32,0,1,2030
330,455,32,0,1,1430
330,455,32,1,1,1800
330,455,32,1,1,2000
332,460,1,0,1,2030
332,461,1,0,1,1800
332,461,1,0,1,2030
332,462,1,0,1,1430
332,462,1,1,1,1800
332,462,1,0,1,2000
332,467,2,0,1,2030
332,468,2,0,1,1800
332,468,2,0,1,2030
332,469,2,0,1,1430
332,469,2,1,1,1800
332,469,2,0,1,2000
332,474,3,0,1,2030
332,475,3,0,1,1800
332,475,3,0,1,2030
332,476,3,0,1,1430
332,476,3,1,1,1800
332,476,3,0,1,2000
332,478,4,1,1,2030
332,479,4,1,1,2030
332,480,4,1,1,2030
332,481,5,0,1,2030
332,482,5,0,1,1800
332,482,5,0,1,2030
332,483,5,0,1,1430
332,483,5,1,1,1800
332,483,5,0,1,2000
332,489,6,0,1,1800
332,489,6,0,1,2030
332,490,6,0,1,1430
332,490,6,1,1,1800
332,490,6,0,1,2000
332,495,7,0,1,2030
332,496,7,0,1,1800
332,496,7,0,1,2030
332,497,7,0,1,1430
332,497,7,1,1,1800
332,497,7,0,1,2000
332,504,8,1,1,1430
332,504,8,1,1,1800
332,504,8,1,1,2030
332,508,9,3,3,2030
332,511,10,3,3,1430
332,514,11,3,3,2030
332,518,12,3,3,1430
338,339,1,4,4,2030
343,430,1,1,1,1800
343,430,1,1,1,1900
343,431,1,1,1,1800
343,431,1,1,1,2030
349,457,1,1,1,1900
349,485,2,1,1,1900
350,457,1,1,1,1900
350,485,2,1,1,1900
351,507,1,1,1,1900
354,201,1,1,1,1830
354,202,1,1,2,1700
354,203,1,0,1,1500
354,203,1,1,2,1700
354,203,1,0,1,1900
354,204,1,0,1,1900
354,208,2,1,1,1830
354,209,2,1,2,1700
354,210,2,0,1,1500
354,210,2,1,2,1700
354,210,2,0,1,1900
354,211,2,0,1,1900
354,215,3,1,1,1830
354,216,3,1,2,1700
354,217,3,0,1,1500
354,217,3,1,2,1700
354,217,3,0,1,1900
354,218,3,0,1,1900
354,219,4,2,4,1900
354,220,4,2,4,1900
354,222,5,1,1,1830
354,223,5,1,2,1700
354,224,5,0,1,1500
354,224,5,1,2,1700
354,224,5,0,1,1900
354,225,5,0,1,1900
354,229,6,1,1,1830
354,230,6,1,2,1700
354,231,6,0,1,1500
354,231,6,1,2,1700
354,231,6,0,1,1900
354,232,6,0,1,1900
354,236,7,1,1,1830
354,237,7,1,2,1700
354,238,7,0,1,1500
354,238,7,1,2,1700
354,238,7,0,1,1900
354,239,7,0,1,1900
354,243,8,1,1,1830
354,244,8,1,2,1700
354,245,8,0,1,1500
354,245,8,1,2,1700
354,245,8,0,1,1900
354,246,8,0,1,1900
354,257,9,1,1,1830
354,258,9,1,2,1700
354,259,9,0,1,1500
354,259,9,1,2,1700
354,259,9,0,1,1900
354,260,9,0,1,1900
354,264,10,1,1,1830
354,265,10,1,2,1700
354,266,10,0,1,1500
354,266,10,1,2,1700
354,266,10,0,1,1900
354,267,10,0,1,1900
354,271,11,1,1,1830
354,272,11,1,2,1700
354,273,11,0,1,1500
354,273,11,1,2,1700
354,273,11,0,1,1900
354,274,11,0,1,1900
354,278,12,1,1,1830
354,279,12,1,2,1700
354,280,12,0,1,1500
354,280,12,1,2,1700
354,280,12,0,1,1900
354,281,12,0,1,1900
354,292,13,1,1,1830
354,293,13,1,2,1700
354,294,13,0,1,1500
354,294,13,1,2,1700
354,294,13,0,1,1900
354,295,13,0,1,1900
354,299,14,1,1,1830
354,300,14,1,2,1700
354,301,14,0,1,1500
354,301,14,1,2,1700
354,301,14,0,1,1900
354,302,14,0,1,1900
354,306,15,1,1,1830
354,307,15,1,2,1700
354,308,15,0,1,1500
354,308,15,1,2,1700
354,308,15,0,1,1900
354,309,15,0,1,1900
354,313,16,1,1,1830
354,314,16,1,2,1700
354,315,16,0,1,1500
354,315,16,1,2,1700
354,315,16,0,1,1900
354,316,16,0,1,1900
354,320,17,1,1,1830
354,321,17,1,2,1700
354,322,17,0,1,1500
354,322,17,1,2,1700
354,322,17,0,1,1900
354,323,17,0,1,1900
354,327,18,1,1,1830
354,328,18,1,2,1700
354,329,18,0,1,1500
354,329,18,1,2,1700
354,329,18,0,1,1900
354,330,18,0,1,1900
354,334,19,1,1,1830
354,335,19,1,2,1700
354,336,19,0,1,1500
354,336,19,1,2,1700
354,336,19,0,1,1900
354,337,19,0,1,1900
354,341,20,1,1,1830
354,342,20,1,2,1700
354,343,20,0,1,1500
354,343,20,1,2,1700
354,343,20,0,1,1900
354,344,20,0,1,1900
354,348,21,1,1,1830
354,349,21,1,2,1700
354,350,21,0,1,1500
354,350,21,1,2,1700
354,350,21,0,1,1900
354,351,21,0,1,1900
354,411,22,1,1,1830
354,412,22,1,2,1700
354,413,22,0,1,1500
354,413,22,1,2,1700
354,413,22,0,1,1900
354,414,22,0,1,1900
354,418,23,1,1,1830
354,419,23,1,2,1700
354,420,23,0,1,1500
354,420,23,1,2,1700
354,420,23,0,1,1900
354,421,23,0,1,1900
354,425,24,1,1,1830
354,426,24,1,2,1700
354,427,24,0,1,1500
354,427,24,1,2,1700
354,427,24,0,1,1900
354,428,24,0,1,1900
354,432,25,1,1,1830
354,433,25,1,2,1700
354,434,25,0,1,1500
354,434,25,1,2,1700
354,434,25,0,1,1900
354,435,25,0,1,1900
354,439,26,1,1,1830
354,440,26,1,2,1700
354,441,26,0,1,1500
354,441,26,1,2,1700
354,441,26,0,1,1900
354,442,26,0,1,1900
354,446,27,1,1,1830
354,447,27,1,2,1700
354,448,27,0,1,1500
354,448,27,1,2,1700
354,448,27,0,1,1900
354,449,27,0,1,1900
354,461,28,1,2,1700
354,462,28,0,2,1500
354,462,28,1,2,1700
354,462,28,1,2,1900
354,468,29,0,2,1700
354,468,29,1,1,1830
354,469,29,0,1,1500
354,469,29,1,2,1700
354,469,29,1,1,1900
354,470,29,0,1,1900
354,474,30,1,1,1830
354,475,30,0,2,1700
354,476,30,0,1,1500
354,476,30,1,2,1700
354,476,30,1,1,1900
354,477,30,0,1,1900
354,481,31,1,1,1830
354,482,31,0,2,1700
354,483,31,0,1,1500
354,483,31,1,2,1700
354,483,31,1,1,1900
354,484,31,0,1,1900
354,488,32,1,1,1830
354,489,32,0,2,1700
354,490,32,0,1,1500
354,490,32,1,2,1700
354,490,32,1,1,1900
354,491,32,0,1,1900
354,495,33,1,1,1830
354,496,33,0,2,1700
354,497,33,0,1,1500
354,497,33,1,2,1700
354,497,33,1,1,1900
354,498,33,0,1,1900
354,502,34,1,1,1830
354,503,34,0,2,1700
354,504,34,0,1,1500
354,504,34,1,2,1700
354,504,34,1,1,1900
354,505,34,0,1,1900
354,509,35,1,1,1830
354,510,35,0,2,1700
354,511,35,0,1,1500
354,511,35,1,2,1700
354,511,35,1,1,1900
354,512,35,0,1,1900
354,516,36,1,1,1830
354,518,36,0,3,1500
354,518,36,1,2,1700
354,518,36,1,1,1900
354,519,36,0,1,1900
354,521,37,3,8,1900
354,523,38,1,1,1830
354,525,38,0,3,1500
354,525,38,1,2,1700
354,525,38,1,1,1900
354,526,38,0,1,1900
354,528,39,3,8,1900
354,532,40,3,8,1600
354,538,41,3,8,1600
354,451,42,0,3,1900
354,452,42,0,3,1900
354,453,42,0,2,1900
354,535,43,3,8,1900
354,250,44,0,2,1600
354,251,44,1,2,1900
354,252,44,0,2,1900
354,253,44,1,2,1900
354,285,45,0,2,1900
354,286,45,0,2,1900
354,287,45,0,2,1900
354,288,45,0,2,1900
354,465,46,3,8,1900
354,472,47,3,8,1900
358,224,1,1,1,1600
365,313,1,1,1,1945
365,314,1,4,10,1500
365,315,1,0,2,1600
374,324,1,4,8,1945
374,325,1,2,8,1945
385,341,1,1,2,1945
385,342,1,10,18,1500
385,342,1,0,2,1730
385,343,1,0,4,1600
406,352,1,10,20,1945
406,353,1,2,20,1945
429,376,1,1,2,1945
429,377,1,1,2,1245
429,377,1,22,40,1500
429,378,1,1,2,1400
462,387,1,10,26,1945
462,388,1,4,18,1945
497,397,1,1,1,1945
497,398,1,1,1,1245
497,398,1,10,20,1500
497,398,1,1,1,1730
497,399,1,1,4,1600
497,400,1,1,1,2000
514,408,1,8,12,1945
514,409,1,4,12,1945
533,419,1,2,6,1500
533,420,1,1,3,1600
533,420,1,1,1,2000
542,430,1,4,7,1945
542,431,1,4,7,1945
553,440,1,1,1,1245
553,440,1,1,1,1730
553,441,1,1,1,1330
553,441,1,1,1,1600
560,482,1,1,1,1730
560,483,1,1,1,1500
563,517,1,1,1,1730
571,226,1,20,40,1945
571,226,1,2,10,2000
571,227,1,4,8,1945
571,227,1,2,10,2000
571,228,1,0,2,1945
610,240,1,12,30,1945
610,240,1,1,4,2000
610,241,1,6,12,1945
610,241,1,2,6,2000
610,242,1,0,2,1945
637,268,1,10,20,1945
637,268,1,2,8,2000
637,269,1,4,14,1945
637,269,1,2,8,2000
656,303,1,3,8,1945
656,303,1,1,8,2000
656,304,1,1,8,1945
656,304,1,1,8,2000
667,338,1,1,4,2000
667,339,1,1,4,2000
675,380,1,1,1,1945
675,394,2,1,1,1945
676,381,1,1,1,1945
676,395,2,1,1,1945
677,427,1,1,1,1600
687,247,1,12,16,1945
687,248,1,2,16,1945
711,282,1,12,16,1945
711,283,1,2,16,1945
733,317,1,4,8,1945
733,318,1,1,4,1945
747,345,1,2,4,1945
747,346,1,1,2,1945
754,394,1,1,1,1945
754,395,1,1,1,1945
754,402,1,0,2,1945
754,408,2,1,1,1945
754,409,2,1,1,1945
754,410,2,0,2,1945
757,462,1,1,1,1430
760,229,1,0,1,2000
760,230,1,1,1,1245
760,230,1,4,8,1500
760,230,1,1,1,1730
760,231,1,1,1,1330
760,231,1,1,1,1600
760,232,1,1,1,2000
760,236,2,1,1,2000
760,237,2,1,1,1245
760,237,2,4,8,1500
760,237,2,1,1,1730
760,238,2,1,1,1330
760,238,2,1,5,1600
760,243,3,0,1,2000
760,244,3,1,1,1245
760,244,3,5,7,1500
760,244,3,1,1,1730
760,245,3,1,1,1330
760,245,3,1,4,1600
760,258,4,1,1,1245
760,258,4,4,10,1500
760,258,4,1,1,1730
760,259,4,1,1,1330
760,259,4,1,10,1600
760,260,4,1,1,2000
760,265,5,1,1,1245
760,265,5,4,6,1500
760,265,5,1,1,1730
760,266,5,1,1,1330
760,266,5,1,10,1600
760,267,5,1,1,2000
760,272,6,1,1,1245
760,272,6,4,6,1500
760,272,6,1,1,1730
760,273,6,1,1,1330
760,273,6,1,10,1600
760,279,7,1,1,1245
760,279,7,4,6,1500
760,279,7,1,1,1730
760,280,7,1,1,1330
760,280,7,1,3,1600
760,281,7,1,1,2000
760,292,8,1,1,2000
760,293,8,1,1,1245
